,tSNE1,tSNE2
E15401_242,6.1088543,-1.6284148
E15402_475,15.880227,-7.2992787
E15403_134,-14.088415,2.345776
E15404_452,12.990078,-6.9253187
E15405_293,5.258634,-3.4995294
E15406_194,-1.4123082,1.198055
E15407_14,-19.994125,14.415989
E15408_410,13.725306,-5.6025367
E15409_479,13.203252,-9.626815
E15410_136,-13.964232,8.037065
E15411_181,-7.361513,-1.316339
E15412_324,5.2667274,-2.68126
E15413_347,12.643436,-8.361914
E15414_322,6.603135,-0.5819035
E15415_437,12.5988655,-6.5774126
E15416_126,-16.082773,4.0313506
E15417_74,-15.836191,8.198626
E15418_14,-20.2106,14.395566
E15419_23,-17.860144,14.701374
E15420_385,15.908677,-7.1092305
E15421_346,4.8978896,-2.1749344
E15422_452,13.349462,-7.5676174
E15423_399,15.510501,-5.107741
E15424_270,0.92275876,-0.7828448
E15425_319,18.34757,-3.6995087
E15426_30,-17.015343,15.567778
E15427_221,2.4012594,-1.944019
E15428_343,7.49246,-5.2132683
E15429_37,-16.195864,14.415274
E15430_24,-17.333435,15.328943
E15431_294,-0.87118626,-1.1210084
E15432_37,-16.105005,14.564818
E15433_65,-15.279851,13.576298
E15434_98,-14.698399,9.4114
E15435_424,15.898085,-3.2562275
E15436_229,-2.0177276,-2.0528686
E15437_268,3.5834703,-1.8613186
E15438_103,-15.717099,7.661721
E15439_441,13.902198,-9.9985695
E15440_293,2.1539774,-3.0949812
E15441_275,5.501352,-2.7218065
E15442_274,6.075631,-4.6727705
E15443_489,15.151461,-8.297799
E15444_219,-7.8918552,-0.84181213
E15445_432,19.057768,-7.280468
E15446_378,7.0140505,-2.1143587
E15447_190,-3.1280458,4.751607
E15448_6,-22.162718,13.818028
E15449_2,-22.775948,13.5107565
E15450_86,-17.020351,4.542199
E15451_62,-14.908373,15.138355
E15452_143,-12.633478,3.7708945
E15453_305,10.677648,-3.7584574
E15454_89,-15.838544,9.080394
E15455_324,5.9189353,-4.6153307
E15456_126,-17.52173,1.5421687
E15457_360,10.472596,-6.218844
E15458_179,-3.3327646,4.171271
E15459_322,4.7917337,-1.2435791
E15460_425,14.013019,-5.751743
E15461_25,-17.206013,14.55372
E15462_206,-8.910781,0.90457666
E15463_45,-16.252155,14.341329
E15464_34,-16.611996,14.163325
E15465_390,14.316498,-8.250584
E15466_28,-16.535263,16.118813
E15467_477,13.700094,-4.788531
E15468_480,11.47831,-8.913185
E15469_487,14.277491,-8.121201
E15470_240,-0.27400166,1.5506532
E15471_383,9.398229,-6.4253078
E15472_192,-1.3444221,1.5225766
E15473_214,-0.67899776,1.0980082
E15474_280,-0.32292065,1.6650401
E15475_415,13.84336,-8.2047415
E15476_138,-15.515106,7.178118
E15477_122,-12.928067,9.1768265
E15478_293,-5.6697254,-0.47323167
E15479_410,15.916145,-7.7278666
E15480_368,6.473108,-2.0316236
E15481_85,-14.60347,11.048383
E15482_341,8.347879,-1.7063088
E15483_155,-17.493502,1.560275
E15484_170,-8.67135,-0.5597241
E15485_21,-18.407795,14.522731
E15486_417,14.477205,-7.0536165
E15487_280,3.671009,-3.3609033
E15488_26,-16.792284,16.089464
E15489_185,-0.6486907,2.5421398
E15490_298,0.9313612,-3.2949407
E15491_175,-10.566391,0.49698436
E15492_64,-16.29348,11.674077
E15493_93,-12.549276,10.591729
E15494_214,0.17672674,1.6162007
E15495_330,7.9813704,-6.1931634
E15496_337,12.918066,-4.7293425
E15497_49,-15.427033,14.954953
E15498_26,-17.035295,14.354972
E15499_167,-6.8532395,-0.660765
E15500_478,19.32307,-7.7117653
E15501_213,-5.9897237,-1.2212485
E15502_285,0.34472582,0.093460955
E15503_303,7.7002316,-0.18941334
E15504_197,-6.8373,0.78949916
E15505_85,-16.10384,9.483389
E15506_237,-2.246267,-0.2662112
E15507_50,-15.728429,14.461414
E15508_215,-7.077644,-1.6906247
E15509_89,-16.327135,7.240086
E15510_419,14.225513,-6.223753
E15511_424,16.642954,-10.441001
E15512_120,-15.56139,4.179526
E15513_377,14.086043,-8.229816
E15514_491,13.935458,-7.8045664
E15515_130,-11.556644,9.808479
E15516_208,1.0994394,0.8090888
E15517_130,-14.488391,5.9779186
E15518_377,13.248847,-8.7314415
E15519_370,4.191808,-3.8470194
E15520_24,-17.469519,14.9196005
E15521_406,5.7404103,-0.8297517
E15522_176,-16.310993,2.2561288
E15523_318,7.410269,-2.1783826
E15524_278,3.6053603,-0.7527126
E15525_48,-14.796942,15.886244
E15526_184,-9.943966,0.25969803
E15527_125,-17.172487,1.871842
E15528_38,-16.158457,14.721581
E15529_460,13.9599,-9.310784
E15530_312,17.716915,-4.91702
E15531_206,-10.32733,0.38233024
E15532_323,4.3832774,-1.7475805
E15533_92,-13.394541,12.062693
E15534_456,13.862207,-9.497938
E15535_36,-15.717139,15.63711
E15536_441,13.009692,-4.5451326
E15537_406,5.3766694,-2.9151382
E15538_61,-15.711865,10.871916
E15539_415,19.555576,-7.099301
E15540_115,-4.5207443,4.278074
E15541_228,-6.0491743,-1.3615094
E15542_321,15.556774,-7.209276
E15543_352,-3.5843606,0.57239133
E15544_108,-17.455452,3.0926616
E15545_269,-5.854005,-2.0699518
E15546_223,1.647522,0.533113
E15547_334,12.006837,-6.081548
E15548_55,-15.955635,14.4288025
E15549_113,-17.691341,3.406361
E15550_365,9.360964,-4.2401414
E15551_44,-16.065153,14.5333395
E15552_441,14.571983,-6.0835166
E15553_268,5.4467673,-0.39522406
E15554_481,13.723339,-6.8062787
E15555_303,4.457294,-0.89438117
E15556_299,3.5396297,-0.15197648
E15557_51,-16.365398,10.360371
E15558_238,-5.7436686,-2.13355
E15559_349,10.866174,-4.7638617
E15560_45,-15.994955,14.732007
E15561_243,-3.4034555,0.022222754
E15562_200,-3.0112436,4.6981015
E15563_130,-17.139353,1.9296798
E15564_163,-13.282733,3.1270602
E15565_416,12.599204,-7.711621
E15566_441,13.937163,-6.3931932
E15567_38,-16.280167,14.400945
E15568_488,14.585661,-5.2473884
E15569_199,-1.9120151,3.8176801
E15570_215,-0.4485109,2.0479338
E15571_298,12.529589,-8.857411
E15572_5,-22.43354,13.691642
E15573_411,6.6729374,-3.799329
E15574_132,-17.193989,1.4464831
E15575_387,6.173357,-3.7202063
E15576_482,13.833119,-10.845887
E15577_490,14.296752,-6.0318327
E15578_409,9.053134,-1.6978939
E15579_189,-11.186081,2.937757
E15580_369,12.164023,-5.2629886
E15581_336,10.202003,-5.2977004
E15582_288,-7.61132,-0.8368972
E15583_27,-16.989824,14.178147
E15584_236,1.1549143,1.7283049
E15585_32,-16.512522,14.2167635
E15586_206,-7.5893726,-0.85387194
E15587_189,-3.4862707,4.262053
E15588_87,-16.020956,9.41613
E15589_70,-16.464796,7.576348
E15590_133,-11.848646,10.0815935
E15591_445,14.633429,-7.1457076
E15592_35,-15.367841,15.234433
E15593_163,-15.512626,4.1476264
E15594_368,11.133538,-3.945552
E15595_150,-3.7816184,1.3799412
E15596_329,4.8469195,-3.3969307
E15597_311,6.9725924,-1.6456392
E15598_36,-16.51614,13.9279785
E15599_68,-15.239872,12.504878
E15600_385,7.158997,-3.6742108
E15601_499,14.039345,-8.092775
E15602_416,11.832002,-7.8920465
E15603_370,14.229062,-7.227921
E15604_351,13.330364,-5.785673
E15605_33,-16.136919,15.246362
E15606_102,-16.043428,6.83759
E15607_429,16.497,-6.69944
E15608_230,-0.3243536,2.1754553
E15609_325,6.3699374,-4.0581617
E15610_302,2.0446308,-0.8742755
E15611_139,-16.77697,2.175418
E15612_212,-10.430868,2.55301
E15613_2,-22.758152,13.520886
E15614_417,13.4019165,-9.190309
E15615_173,-8.042271,-0.90625286
E15616_217,-0.3533982,1.8647532
E15617_406,15.390834,-3.868217
E15618_63,-14.833131,14.501856
E15619_260,2.778047,0.16514899
E15620_426,17.714289,-5.3052406
E15621_453,11.082808,-9.915407
E15622_471,14.097803,-7.796047
E15623_180,-3.1825724,4.83018
E15624_171,-8.504792,-0.18360493
E15625_86,-13.757359,13.109321
E15626_65,-14.6446,14.688204
E15627_396,6.894575,-2.9420614
E15628_204,-2.3346064,2.5299098
E15629_207,-5.612347,-1.1844491
E15630_287,2.1815865,-2.4388025
E15631_155,-10.702372,0.53645897
E15632_346,5.6045732,-2.9891455
E15633_100,-18.059328,3.0822122
E15634_128,-16.087545,6.983735
E15635_416,9.399651,-4.598078
E15636_226,-0.48172033,2.3060353
E15637_334,6.5391703,-3.0858293
E15638_24,-17.37044,15.317645
E15639_432,13.311687,-3.525253
E15640_90,-13.141591,11.856163
E15641_20,-18.544333,14.442548
E15642_425,17.137093,-10.043469
E15643_498,16.423834,-5.4524913
E15644_341,5.9761944,-1.3059781
E15645_295,9.09447,-8.127575
E15646_91,-18.233164,2.5064833
E15647_101,-18.489433,3.0658073
E15648_355,16.988342,-3.9194322
E15649_260,2.0260327,-3.6497626
E15650_415,15.148338,-6.636699
E15651_190,-8.157227,-0.5920023
E15652_58,-16.094093,14.27839
E15653_53,-16.090078,13.710827
E15654_65,-15.01296,14.138313
E15655_229,-4.974006,0.6849041
E15656_147,-3.2830987,4.777888
E15657_326,5.1312227,-1.3981293
E15658_464,14.765639,-7.9409776
E15659_461,15.316644,-9.017068
E15660_149,-7.8642287,-1.101291
E15661_338,9.253143,-3.709407
E15662_479,14.580977,-7.850772
E15663_66,-16.024227,9.389615
E15664_440,16.862663,-6.188909
E15665_464,11.613343,-7.7573547
E15666_420,18.489021,-6.849352
E15667_451,11.608788,-7.3796115
E15668_158,-15.898978,2.5826058
E15669_423,13.788256,-8.028542
E15670_475,15.827346,-6.857283
E15671_65,-16.40686,12.915
E15672_6,-22.176079,13.812978
E15673_62,-16.429453,12.553511
E15674_337,-0.16252604,-1.3894311
E15675_431,9.140086,-5.5360475
E15676_316,13.346337,-9.706467
E15677_259,-0.39113843,2.2237656
E15678_188,-3.7451944,-0.9052743
E15679_174,-9.044784,-0.33711872
E15680_185,-7.334948,-1.346519
E15681_360,5.453126,-3.3319914
E15682_433,13.485335,-2.9837754
E15683_323,5.542294,-1.0816135
E15684_152,-12.999894,3.170249
E15685_103,-17.733685,3.5110712
E15686_342,10.906168,-9.5098
E15687_108,-12.489544,9.880653
E15688_174,-9.083653,1.1064643
E15689_463,17.655308,-4.147726
E15690_236,4.2682705,-1.6220272
E15691_357,11.966834,-6.9399366
E15692_128,-3.3733351,4.736239
E15693_378,13.168475,-4.5008817
E15694_495,17.261368,-7.322233
E15695_311,1.6701587,-3.2373278
E15696_275,7.601098,-3.0040774
E15697_147,-17.046036,2.4433148
E15698_181,-4.1505313,-0.9954412
E15699_184,-8.470222,0.30559838
E15700_132,-11.821576,10.035487
E15701_68,-16.153849,9.6613
E15702_464,15.900854,-8.892379
E15703_332,14.777426,-7.115554
E15704_351,6.65808,-1.1792889
E15705_366,5.127235,-3.2234738
E15706_467,12.178071,-7.041355
E15707_439,15.367079,-8.813433
E15708_85,-15.71987,4.563082
E15709_175,-6.478839,-1.5724099
E15710_58,-16.43964,13.86751
E15711_255,-0.47527298,0.91692024
E15712_262,4.5613623,-1.9774565
E15713_118,-16.325123,6.583378
E15714_159,-3.4143865,5.0477586
E15715_263,6.9913588,-1.2530704
E15716_259,-6.9631643,-1.5824194
E15717_233,5.315576,-0.18449803
E15718_341,3.1701882,-0.22466388
E15719_158,-2.1859648,1.8877335
E15720_234,-4.6835117,-0.22650392
E15721_155,-6.2943273,-2.0565221
E15722_431,18.284058,-6.1228776
E15723_417,9.0387,-3.6462543
E15724_256,1.9691259,1.3647496
E15725_317,2.4974887,0.5418378
E15726_219,-9.844822,1.9109652
E15727_391,14.632609,-8.228186
E15728_423,16.388416,-6.900298
E15729_464,17.399178,-5.7424316
E15730_139,-3.316692,4.793126
E15731_197,2.5190976,-1.4268212
E15732_112,-13.04848,8.575034
E15733_342,16.216082,-4.7301106
E15734_288,5.2202373,-2.677792
E15735_44,-15.98951,14.589693
E15736_211,1.659901,1.8291006
E15737_132,-18.137094,2.764411
E15738_197,-8.478823,-0.24350546
E15739_262,4.6227746,-0.065305
E15740_452,17.682959,-6.4215584
E15741_117,-16.603312,3.022089
E15742_354,16.357624,-8.601489
E15743_290,5.2209806,-3.100996
E15744_488,14.484757,-7.557906
E15745_384,14.888557,-6.4320397
E15746_262,0.07463642,2.09113
E15747_219,-8.981387,-0.47055537
E15748_136,-16.03011,6.582983
E15749_182,-2.7116385,4.37429
E15750_109,-14.689509,7.054706
E15751_285,3.9893255,-1.4106576
E15752_416,16.74831,-7.4326115
E15753_390,12.959519,-10.456234
E15754_160,-9.550327,3.141551
E15755_80,-16.227165,7.4726343
E15756_443,15.226049,-11.173185
E15757_400,14.917725,-7.170514
E15758_55,-16.026327,14.3479
E15759_343,6.121945,-2.2128398
E15760_314,7.246923,-3.0193682
E15761_413,2.4272528,-2.9765816
E15762_23,-17.87951,14.363337
E15763_256,-5.6072583,0.85392797
E15764_9,-21.495188,14.086593
E15765_33,-16.65207,14.852215
E15766_9,-21.404608,14.112246
E15767_333,5.247218,-0.50559175
E15768_426,12.980572,-6.949419
E15769_41,-15.958656,14.824471
E15770_301,4.7417507,-0.64247197
E15771_71,-14.589821,11.678336
E15772_101,-12.753237,9.744457
E15773_280,0.44952247,0.5287718
E15774_206,-4.5167522,0.4961402
E15775_367,7.774347,-6.3625107
E15776_341,8.935856,-2.8927677
E15777_433,14.387224,-5.670909
E15778_420,11.829319,-7.5004606
E15779_446,13.415274,-6.623463
E15780_499,16.383324,-6.501715
E15781_165,-7.512472,-0.92800653
E15782_292,4.603469,-1.3792945
E15783_423,11.951982,-7.782649
E15784_372,11.299776,-8.699883
E15785_89,-13.2551,10.244272
E15786_75,-13.423689,11.88339
E15787_300,-9.480765,2.5550296
E15788_252,1.4239936,-1.7359016
E15789_482,12.937875,-5.014385
E15790_320,9.267747,-2.0708942
E15791_145,-17.299622,1.7574708
E15792_453,13.395103,-6.6442275
E15793_41,-16.438292,10.804381
E15794_280,0.5999633,1.2956758
E15795_345,6.5477495,-2.1124215
E15796_439,10.885643,-3.8420396
E15797_363,13.150745,-6.803933
E15798_228,-0.4872184,2.029677
E15799_376,2.2909539,1.1164962
E15800_46,-16.074638,14.736782
E15801_207,-2.2973938,3.9738107
E15802_462,17.337265,-4.5542164
E15803_473,12.891464,-4.480845
E15804_482,14.828765,-10.344674
E15805_282,4.0713344,-1.5070398
E15806_18,-19.013521,14.5026455
E15807_185,-6.9646945,-1.3414606
E15808_188,-6.6112313,2.722942
E15809_418,14.286871,-7.15321
E15810_305,7.974466,-3.7122505
E15811_132,-14.113413,7.5413847
E15812_473,13.852078,-10.569776
E15813_10,-21.098392,14.203069
E15814_213,-0.92492497,2.2255752
E15815_164,-8.49187,-0.7356899
E15816_382,13.446731,-9.496261
E15817_435,15.541451,-4.472518
E15818_240,3.2659695,-1.343027
E15819_227,1.1357031,1.681188
E15820_313,1.3711647,-3.2173855
E15821_495,13.878115,-6.750597
E15822_226,2.9255846,-2.0015097
E15823_357,17.699982,-8.304288
E15824_303,2.2219372,-3.2696378
E15825_80,-14.473483,12.998855
E15826_218,6.822848,-1.8929085
E15827_96,-14.739977,9.259084
E15828_46,-16.382858,10.900676
E15829_357,0.7008094,-3.1442852
E15830_397,12.998009,-7.949822
E15831_15,-19.956472,14.439517
E15832_34,-16.453878,15.358054
E15833_400,12.851565,-6.4291773
E15834_360,11.602157,-7.1816826
E15835_401,16.790287,-7.3059955
E15836_368,4.887737,0.5297395
E15837_391,15.055725,-6.5098224
E15838_374,4.935142,-2.6880724
E15839_457,15.522878,-5.2414894
E15840_33,-16.369669,15.040353
E15841_219,-1.5310467,-0.5901542
E15842_130,-17.281046,2.9556153
E15843_442,16.730036,-5.895758
E15844_159,-0.7133882,1.5302283
E15845_285,-4.7837157,-0.100848354
E15846_469,15.721037,-9.325856
E15847_66,-16.357428,8.69125
E15848_24,-17.600477,14.438459
E15849_20,-18.922441,14.513526
E15850_286,0.66128296,1.6236274
E15851_472,11.533626,-6.579112
E15852_336,5.38582,-3.697274
E15853_325,5.0509496,-1.3622375
E15854_491,15.737529,-4.4368496
E15855_188,-10.633452,1.3243783
E15856_378,19.080742,-6.0328274
E15857_364,13.945066,-7.8793716
E15858_51,-16.104992,14.512571
E15859_179,-12.126091,1.5304314
E15860_212,-0.728057,1.0396551
E15861_247,-0.3632015,2.4582484
E15862_250,0.25198016,-2.9815276
E15863_120,-15.907959,6.823059
E15864_85,-13.646053,10.771492
E15865_380,12.219154,-4.605506
E15866_1,-22.82212,13.484
E15867_277,0.038755562,2.8493621
E15868_270,-2.3718681,0.4182295
E15869_9,-21.469503,14.097062
E15870_66,-16.20664,10.096526
E15871_109,-17.57007,1.7966557
E15872_429,16.346624,-9.169964
E15873_471,14.084702,-7.6503897
E15874_468,13.816656,-6.9827414
E15875_112,-14.8501005,5.8197317
E15876_248,4.9777913,-2.5875497
E15877_230,-1.2942152,0.9981328
E15878_271,-1.9369155,-0.2610737
E15879_334,3.7305393,-0.92226
E15880_479,14.40468,-4.05997
E15881_9,-21.451168,14.095253
E15882_286,5.5180583,-1.8883998
E15883_24,-17.885323,14.902964
E15884_136,-17.005505,2.0530357
E15885_359,4.5940475,-2.351269
E15886_110,-14.77882,10.432375
E15887_1,-22.84004,13.472957
E15888_49,-15.4986315,16.257486
E15889_409,14.998184,-6.9089675
E15890_430,15.08097,-11.55946
E15891_336,6.2055197,-2.4539897
E15892_261,-5.3511567,-1.0957289
E15893_318,6.2041383,-2.074906
E15894_13,-20.531979,14.338304
E15895_300,7.9515247,-1.6029717
E15896_133,-16.897768,2.1875463
E15897_313,4.5352316,-2.8225973
E15898_164,-11.89223,10.055837
E15899_87,-16.48423,7.227981
E15900_6,-22.190313,13.805471
E15901_107,-18.237778,2.3161128
E15902_72,-16.338306,8.611242
E15903_162,-16.481745,2.3220403
E15904_273,-3.999679,0.28956702
E15905_347,1.4688703,1.605502
E15906_380,17.051664,-7.7302446
E15907_396,14.96641,-5.7538524
E15908_275,-3.2260337,-0.059827108
E15909_497,14.478115,-8.517031
E15910_267,0.2179626,2.01735
E15911_266,-0.44128007,1.5705162
E15912_497,18.354708,-7.656177
E15913_446,12.860188,-2.4089599
E15914_201,-8.38508,-0.32493326
E15915_281,0.22172,2.2651532
E15916_235,-4.7323713,0.2696001
E15917_14,-20.166626,14.401823
E15918_142,-16.194118,2.843276
E15919_364,13.394071,-5.4059033
E15920_59,-16.369387,9.22929
E15921_293,5.9925075,-3.3879402
E15922_48,-16.081146,14.992428
E15923_465,15.817973,-6.8001165
E15924_77,-15.921671,12.692993
E15925_406,14.06368,-5.16701
E15926_161,-12.443603,3.1964157
E15927_150,-16.594063,2.6572165
E15928_244,-0.6130364,1.8833116
E15929_339,14.541471,-9.57951
E15930_299,4.826864,-0.49624532
E15931_220,-2.2765667,-1.4413211
E15932_460,11.336858,-5.31356
E15933_245,-0.19934534,-2.4305131
E15934_182,-9.94023,2.5231662
E15935_249,-4.2507405,0.0678165
E15936_167,-10.240281,0.5300218
E15937_158,-2.2589064,3.886442
E15938_115,-13.415702,9.801886
E15939_445,12.589987,-9.3545
E15940_113,-15.460658,3.883203
E15941_175,-6.8112817,2.3848598
E15942_89,-17.641748,3.1306522
E15943_122,-16.443428,4.954448
E15944_23,-17.974838,14.614394
E15945_347,7.0669284,-3.3087988
E15946_157,-2.6487389,0.4072063
E15947_83,-18.596043,2.8115444
E15948_45,-16.498137,14.045431
E15949_204,-9.327662,1.0271387
E15950_80,-14.349216,11.6487875
E15951_312,13.51786,-5.7024236
E15952_8,-21.70473,14.007902
E15953_450,14.170827,-2.932013
E15954_245,-6.7778764,-1.0629165
E15955_439,13.683083,-5.3685994
E15956_184,-10.821792,0.9447497
E15957_332,10.088501,-3.72489
E15958_278,3.3298326,-0.23613179
E15959_420,15.207843,-3.23886
E15960_397,10.295076,-4.7779264
E15961_232,-2.5234993,-0.05414016
E15962_199,-11.8079,2.178493
E15963_326,7.2724133,-1.6785705
E15964_262,-4.674055,0.053806238
E15965_298,8.693678,-0.8628377
E15966_41,-15.866272,14.792431
E15967_433,16.150051,-5.6112437
E15968_444,17.696678,-5.839413
E15969_394,8.152531,-2.2265363
E15970_127,-12.02377,10.127712
E15971_404,13.488042,-2.8839889
E15972_393,12.620585,-7.292062
E15973_3,-22.651243,13.580074
E15974_259,-0.14668247,1.8520653
E15975_134,-14.155287,3.6052845
E15976_463,18.750223,-8.653556
E15977_247,-0.7408278,2.2934186
E15978_128,-15.2310915,4.6542788
E15979_258,-1.6309017,-1.6586498
E15980_303,6.5681124,-2.310436
E15981_132,-17.631323,2.4088311
E15982_271,6.974443,-4.772235
E15983_170,-7.365162,-1.5804973
E15984_45,-15.994405,15.225491
E15985_41,-15.992243,14.453755
E15986_134,-17.883724,1.999678
E15987_460,9.615786,-4.0161166
E15988_389,12.9455185,-5.5701256
E15989_199,-4.878051,-0.32931358
E15990_39,-15.248856,15.92331
E15991_86,-13.726549,10.325408
E15992_143,-14.850414,5.0883574
E15993_33,-16.181725,14.546356
E15994_421,16.474295,-9.947376
E15995_383,14.1985445,-9.137561
E15996_226,-3.9217858,0.19260502
E15997_135,-15.728481,3.2662888
E15998_135,-16.94058,1.7612275
E15999_439,11.948757,-7.5039277
E16000_405,16.165506,-6.2144628
E16001_223,-7.3779917,1.3609134
E16002_494,16.579851,-5.4792337
E16003_283,-3.216616,-0.533212
E16004_56,-16.354553,10.405415
E16005_343,12.541986,-1.7863677
E16006_243,-6.4117775,-0.76100695
E16007_145,-9.87956,0.49430844
E16008_193,-11.7297125,1.40848
E16009_68,-15.831378,14.015357
E16010_317,8.13149,-4.030277
E16011_277,1.357239,1.3846924
E16012_184,-17.620934,1.9318283
E16013_106,-15.134849,6.3205895
E16014_303,0.29795194,1.5077266
E16015_103,-15.967509,3.8596485
E16016_191,-8.188702,-0.39508227
E16017_213,-2.8208146,-0.7401028
E16018_257,6.2598805,-0.8098389
E16019_429,14.029129,-8.490377
E16020_495,15.065477,-8.061889
E16021_236,-3.795426,-0.5451113
E16022_341,5.162941,-1.5629007
E16023_143,-12.076265,9.877146
E16024_198,-5.572394,-1.2130247
E16025_190,-11.021436,2.9678788
E16026_340,8.118455,-2.9077837
E16027_477,13.373153,-7.5254636
E16028_235,-11.341839,2.1857264
E16029_243,-4.01304,-1.194366
E16030_432,12.836275,-11.552021
E16031_280,5.724665,-1.4226213
E16032_161,-3.153923,4.4746203
E16033_336,0.52004415,1.831563
E16034_151,-16.322699,4.519165
E16035_329,16.061026,-7.784104
E16036_378,10.029455,-4.6179457
E16037_234,-7.1954165,-1.4339598
E16038_361,6.95895,-2.5270686
E16039_420,13.448901,-7.0415983
E16040_497,15.928416,-6.3670063
E16041_350,16.682058,-8.390916
E16042_378,14.0114,-7.3599157
E16043_360,12.432653,-7.5687404
E16044_439,14.277176,-7.300092
E16045_10,-21.161375,14.183912
E16046_400,13.425042,-3.2768886
E16047_63,-15.66679,14.027623
E16048_23,-17.54379,14.930493
E16049_41,-16.565,12.431778
E16050_473,13.924939,-6.632178
E16051_278,5.320703,-1.5905428
E16052_199,-11.199284,3.0041907
